timestamp,cell_id,band,rsrp_dbm,sinr_db,cqi,prb_utilization_dl,throughput_dl_mbps,latency_ms,packet_loss_rate,rrc_setup_success_rate,handover_success_rate,call_drop_rate,active_users
2026-01-05 15:30:00,Cell_009,B3,-88.73,18.22,10.9,46.07,77.23,22.97,0.0053,99.12,98.26,0.0082,86
2026-01-05 15:45:00,Cell_009,B20,-102.7,14.56,9.9,46.96,65.29,23.92,0.0039,97.73,98.22,0.0041,88
2026-01-05 16:00:00,Cell_009,B3,-87.43,17.38,11.4,53.79,85.73,25.7,0.0023,98.18,97.7,0.0047,111
2026-01-05 16:15:00,Cell_009,n78,-92.32,15.26,12.6,46.54,73.76,27.6,0.0031,98.33,97.83,0.0061,109
2026-01-05 16:30:00,Cell_009,B20,-100.45,17.31,12.2,46.45,76.0,26.98,0.0044,98.08,97.19,0.0078,72
2026-01-05 16:45:00,Cell_009,B3,-92.99,14.27,11.6,47.93,66.54,28.99,0.0049,98.32,95.41,0.0046,95
2026-01-05 17:00:00,Cell_009,n78,-89.0,16.65,13.9,93.51,14.57,54.79,0.0046,97.92,97.09,0.0085,206
2026-01-05 17:15:00,Cell_009,B3,-86.73,9.48,9.9,88.26,28.41,61.53,0.0036,98.49,98.0,0.006,159
2026-01-05 17:30:00,Cell_009,B3,-103.05,16.26,9.7,86.75,38.11,35.4,0.0063,99.91,97.75,0.0063,154
2026-01-05 17:45:00,Cell_009,B7,-84.36,16.18,11.2,86.73,25.08,46.5,0.0063,98.16,95.24,0.0088,157
2026-01-05 18:00:00,Cell_009,B20,-94.52,17.33,11.1,92.88,16.54,59.46,0.0049,97.96,95.97,0.0056,142
2026-01-05 18:15:00,Cell_009,B3,-93.91,16.81,14.2,93.25,20.39,54.7,0.0043,98.07,97.82,0.005,156
2026-01-05 18:30:00,Cell_009,B20,-100.19,10.98,10.2,93.31,26.84,57.41,0.0071,98.45,97.79,0.0037,156
2026-01-05 18:45:00,Cell_009,B7,-90.76,17.81,12.2,89.88,31.37,64.84,0.0048,98.38,99.62,0.0064,188
2026-01-05 19:00:00,Cell_009,B7,-86.83,18.82,11.4,90.59,23.59,58.35,0.0046,98.47,95.26,0.0077,169
2026-01-05 19:15:00,Cell_009,B7,-92.34,14.82,10.4,91.69,17.72,60.99,0.0056,98.22,97.42,0.0031,189
2026-01-05 19:30:00,Cell_009,B7,-87.57,11.4,10.9,90.24,17.99,49.94,0.0052,98.77,96.23,0.0071,171
2026-01-05 19:45:00,Cell_009,B20,-86.82,13.34,7.6,91.5,22.63,60.75,0.0093,98.41,96.84,0.0035,178
2026-01-05 20:00:00,Cell_009,B20,-101.19,16.38,11.2,87.09,26.56,70.45,0.0059,98.3,97.43,0.0061,176
2026-01-05 20:15:00,Cell_009,B7,-87.93,18.04,11.4,91.85,26.21,36.88,0.0071,98.95,96.54,0.0056,191
2026-01-05 20:30:00,Cell_009,B20,-98.86,17.02,10.0,89.75,25.61,63.1,0.0071,98.73,96.84,0.01,150
2026-01-05 20:45:00,Cell_009,B3,-99.14,16.29,10.6,91.16,20.83,74.05,0.0073,98.2,96.57,0.0049,194
2026-01-05 21:00:00,Cell_009,B7,-93.19,18.13,10.5,90.83,32.98,65.38,0.0086,98.6,98.28,0.007,181
2026-01-05 21:15:00,Cell_009,B7,-93.31,15.53,11.8,90.93,22.99,53.25,0.0055,98.9,98.26,0.0033,185
2026-01-05 21:30:00,Cell_009,n78,-89.58,14.52,10.1,91.89,34.14,65.48,0.0043,99.25,97.08,0.0073,166
2026-01-05 21:45:00,Cell_009,B20,-86.58,11.44,12.8,90.28,25.42,61.69,0.0077,98.82,96.74,0.0077,161
2026-01-05 22:00:00,Cell_009,B20,-87.76,13.56,13.2,36.78,70.19,21.2,0.004,98.21,98.77,0.0063,77
2026-01-05 22:15:00,Cell_009,B3,-101.14,9.84,10.2,42.93,69.76,14.91,0.0058,99.12,98.62,0.0022,77
2026-01-05 22:30:00,Cell_009,B20,-91.27,11.34,13.4,48.35,70.77,30.37,0.006,98.74,96.25,0.0033,79
2026-01-05 22:45:00,Cell_009,B20,-81.07,16.9,11.4,40.19,81.11,18.57,0.0029,98.16,98.95,0.0098,82
2026-01-05 23:00:00,Cell_009,B20,-100.2,15.23,11.2,54.32,81.11,23.21,0.0071,98.08,97.54,0.005,94
2026-01-05 23:15:00,Cell_009,B3,-90.11,15.21,12.1,35.44,61.35,22.92,0.0031,98.26,96.63,0.0086,90
2026-01-05 23:30:00,Cell_009,B7,-90.49,13.39,11.2,53.84,83.93,23.47,0.0027,97.47,96.67,0.0013,113
2026-01-05 23:45:00,Cell_009,B3,-89.02,13.09,9.4,56.22,60.86,19.93,0.0045,98.57,97.62,0.0084,103
2026-01-05 00:00:00,Cell_010,n78,-86.9,12.99,8.5,42.63,63.94,21.47,0.0041,98.22,97.62,0.0094,64
2026-01-05 00:15:00,Cell_010,B20,-98.44,12.63,12.1,46.36,64.76,26.87,0.0079,98.49,96.18,0.0065,85
2026-01-05 00:30:00,Cell_010,B3,-94.56,17.77,11.3,56.29,85.36,25.84,0.005,99.12,97.47,0.0112,92
2026-01-05 00:45:00,Cell_010,n78,-88.51,15.87,10.9,45.93,74.94,26.08,0.0083,98.69,96.54,0.0053,69
2026-01-05 01:00:00,Cell_010,B7,-94.71,17.9,11.4,50.43,70.83,20.85,0.0041,99.54,97.11,0.0083,107
2026-01-05 01:15:00,Cell_010,B20,-94.05,16.27,11.1,38.74,70.15,26.35,0.005,98.31,96.83,0.0102,62
2026-01-05 01:30:00,Cell_010,B20,-93.27,13.08,10.6,53.34,79.25,24.74,0.0082,99.26,97.82,0.0049,95
2026-01-05 01:45:00,Cell_010,B3,-89.5,12.55,8.8,31.82,72.7,25.19,0.0036,99.13,97.15,0.0087,93
2026-01-05 02:00:00,Cell_010,B3,-89.71,17.01,10.2,36.46,73.0,20.0,0.0082,98.26,98.72,0.0018,90
2026-01-05 02:15:00,Cell_010,B3,-84.85,12.33,10.8,44.78,65.16,24.98,0.0034,98.43,97.52,0.0056,74
2026-01-05 02:30:00,Cell_010,B20,-88.35,11.88,9.2,40.38,77.45,25.1,0.0076,98.3,96.08,0.0078,80
2026-01-05 02:45:00,Cell_010,n78,-91.07,10.35,10.2,56.08,64.84,27.26,0.0013,98.16,96.83,0.0095,72
2026-01-05 03:00:00,Cell_010,B20,-86.72,12.84,10.5,49.13,57.19,22.18,0.0086,98.81,96.84,0.0062,96
2026-01-05 03:15:00,Cell_010,n78,-88.14,13.33,13.1,58.53,78.77,20.63,0.004,98.3,97.06,0.0025,95
2026-01-05 03:30:00,Cell_010,n78,-89.12,12.97,9.9,50.4,70.47,25.77,0.0072,99.16,95.87,0.0064,83
2026-01-05 03:45:00,Cell_010,n78,-92.49,17.59,12.4,59.19,76.26,23.56,0.0055,97.46,98.34,0.0054,95
2026-01-05 04:00:00,Cell_010,n78,-98.23,12.23,13.2,50.32,66.19,23.49,0.0082,99.06,95.53,0.0093,102
2026-01-05 04:15:00,Cell_010,n78,-92.76,11.42,12.5,51.81,57.42,23.07,0.0123,98.51,96.26,0.004,113
2026-01-05 04:30:00,Cell_010,B7,-84.96,15.74,12.8,41.21,73.63,25.15,0.0088,98.69,96.37,0.0061,65
2026-01-05 04:45:00,Cell_010,B20,-103.6,17.49,10.5,45.91,80.31,29.59,0.0071,99.66,97.5,0.0066,91
2026-01-05 05:00:00,Cell_010,n78,-87.22,7.66,10.2,48.18,64.1,22.19,0.0097,99.16,96.31,0.0051,70
2026-01-05 05:15:00,Cell_010,B20,-88.48,14.25,8.2,48.81,76.39,27.85,0.0059,98.28,98.99,0.006,98
2026-01-05 05:30:00,Cell_010,n78,-88.55,10.63,10.4,38.33,65.95,29.0,0.0048,98.93,98.52,0.0059,102
2026-01-05 05:45:00,Cell_010,B7,-89.34,15.35,12.1,62.72,65.63,20.16,0.004,99.1,98.13,0.0049,58
2026-01-05 06:00:00,Cell_010,B3,-89.26,14.8,11.3,43.81,82.14,25.37,0.0072,98.6,97.52,0.0069,75
2026-01-05 06:15:00,Cell_010,B7,-90.13,17.37,12.6,51.33,62.35,20.75,0.0051,98.61,96.88,0.0038,72
2026-01-05 06:30:00,Cell_010,B3,-107.6,14.6,14.2,62.37,62.22,24.6,0.0031,97.71,95.8,0.0055,85
2026-01-05 06:45:00,Cell_010,n78,-90.74,16.99,10.5,48.29,61.06,18.62,0.003,98.89,96.66,0.0023,87
2026-01-05 07:00:00,Cell_010,B7,-83.7,13.26,12.0,56.71,62.45,24.3,0.0071,98.57,97.36,0.0033,96
2026-01-05 07:15:00,Cell_010,B7,-94.43,16.05,12.3,53.35,75.49,26.57,0.0074,99.4,96.97,0.0063,101
2026-01-05 07:30:00,Cell_010,B20,-98.68,16.48,10.7,38.34,77.01,29.72,0.0027,99.11,94.46,0.0052,114
2026-01-05 07:45:00,Cell_010,B7,-93.64,15.27,12.1,34.27,72.72,24.26,0.0097,97.76,96.62,0.0041,74
2026-01-05 08:00:00,Cell_010,n78,-91.87,13.33,10.3,43.49,51.11,18.94,0.0055,98.28,82.33,0.0427,91
2026-01-05 08:15:00,Cell_010,n78,-81.4,11.84,9.7,39.52,30.05,22.41,0.0065,99.7,82.24,0.0535,95
2026-01-05 08:30:00,Cell_010,B20,-94.94,13.57,9.5,40.61,46.4,14.27,0.0055,98.2,82.62,0.0419,78
2026-01-05 08:45:00,Cell_010,B20,-96.11,12.84,9.4,36.14,36.83,24.81,0.0086,99.12,80.1,0.0503,84
2026-01-05 09:00:00,Cell_010,n78,-90.78,11.58,11.5,49.64,32.33,21.27,0.0084,99.73,86.01,0.0272,48
2026-01-05 09:15:00,Cell_010,B3,-98.57,14.35,12.2,33.14,34.13,21.95,0.0092,98.76,86.14,0.0357,110
2026-01-05 09:30:00,Cell_010,B7,-94.69,9.87,10.1,59.11,30.58,23.59,0.0063,99.83,83.22,0.0441,80
2026-01-05 09:45:00,Cell_010,n78,-93.02,17.66,9.9,48.0,39.98,20.7,0.0082,98.54,85.11,0.0597,83
2026-01-05 10:00:00,Cell_010,B20,-98.05,14.62,12.7,40.9,81.65,26.93,0.0065,98.3,96.01,0.0096,97
2026-01-05 10:15:00,Cell_010,B20,-90.3,13.76,11.1,49.32,76.0,26.94,0.0044,97.62,97.08,0.0025,83
2026-01-05 10:30:00,Cell_010,B3,-89.54,20.95,8.3,66.19,69.67,25.39,0.0032,99.1,97.04,0.0059,61
2026-01-05 10:45:00,Cell_010,n78,-91.63,17.54,10.7,57.39,83.33,21.44,0.0092,98.53,97.05,0.0062,89
2026-01-05 11:00:00,Cell_010,B7,-92.93,10.91,13.3,60.69,80.52,23.05,0.004,98.11,98.94,0.0046,55
2026-01-05 11:15:00,Cell_010,B3,-86.85,19.5,13.3,56.31,84.02,24.21,0.0018,98.52,97.62,0.0057,85
2026-01-05 11:30:00,Cell_010,B20,-97.01,20.51,13.6,47.98,74.82,20.08,0.0073,99.56,95.47,0.0069,96
2026-01-05 11:45:00,Cell_010,B20,-89.36,19.93,13.9,46.13,78.73,24.34,0.0047,98.66,97.67,0.0064,76
2026-01-05 12:00:00,Cell_010,B7,-94.28,12.47,11.4,51.34,81.8,20.57,0.0048,99.43,96.84,0.0061,86
2026-01-05 12:15:00,Cell_010,B7,-86.33,18.52,12.6,48.21,63.28,31.7,0.0077,98.23,98.42,0.0049,108
2026-01-05 12:30:00,Cell_010,B3,-96.61,16.75,12.1,68.92,64.58,29.73,0.006,97.76,96.88,0.006,73
2026-01-05 12:45:00,Cell_010,B20,-90.44,17.87,11.3,43.67,70.52,23.98,0.0064,99.17,97.27,0.0032,80
2026-01-05 13:00:00,Cell_010,B3,-86.38,18.89,13.5,49.04,79.63,18.18,0.0069,97.85,96.94,0.0121,92
2026-01-05 13:15:00,Cell_010,n78,-96.32,16.22,10.3,40.31,93.03,28.27,0.0067,98.26,96.69,0.0091,92
2026-01-05 13:30:00,Cell_010,n78,-79.9,15.55,11.5,56.69,76.65,26.99,0.0052,97.76,97.28,0.0089,79
2026-01-05 13:45:00,Cell_010,n78,-95.64,18.66,10.4,44.72,68.27,23.74,0.0029,98.18,97.23,0.0064,104
2026-01-05 14:00:00,Cell_010,B20,-84.44,17.74,10.8,43.02,72.18,26.34,0.0076,98.87,96.88,0.0076,106
2026-01-05 14:15:00,Cell_010,n78,-87.6,14.9,9.8,41.14,65.19,25.03,0.007,97.65,96.5,0.0065,75
2026-01-05 14:30:00,Cell_010,B3,-93.54,12.83,11.1,51.14,63.51,23.03,0.0069,98.04,95.34,0.0029,82
2026-01-05 14:45:00,Cell_010,B3,-98.59,13.96,13.3,36.97,69.17,32.53,0.0068,98.28,96.84,0.0069,112
2026-01-05 15:00:00,Cell_010,B20,-95.79,10.86,11.1,36.75,67.36,20.37,0.0081,98.19,97.4,0.0028,90
2026-01-05 15:15:00,Cell_010,B3,-98.02,13.72,14.1,55.46,70.72,36.8,0.0042,99.2,95.47,0.0055,69
2026-01-05 15:30:00,Cell_010,B7,-91.72,14.08,12.5,43.46,75.27,27.28,0.003,98.05,97.05,0.0073,108
2026-01-05 15:45:00,Cell_010,B20,-93.08,14.05,9.8,50.64,69.03,22.9,0.0058,98.83,96.44,0.0045,94
2026-01-05 16:00:00,Cell_010,B20,-95.02,11.55,12.7,44.47,66.39,23.81,0.0048,98.26,97.1,0.0052,82
2026-01-05 16:15:00,Cell_010,B3,-97.05,11.54,11.1,50.45,57.72,27.04,0.0075,99.08,97.3,0.0073,119
2026-01-05 16:30:00,Cell_010,B7,-97.23,10.4,13.5,62.15,62.75,21.09,0.0054,99.23,95.71,0.0021,118
2026-01-05 16:45:00,Cell_010,B20,-90.44,16.36,10.7,51.73,56.86,20.64,0.0062,97.14,96.7,0.0053,84
2026-01-05 17:00:00,Cell_010,B7,-96.98,9.53,11.2,63.6,46.25,32.25,0.0054,98.22,94.84,0.0074,113
2026-01-05 17:15:00,Cell_010,B7,-91.68,12.58,10.5,75.22,65.32,36.52,0.0067,98.74,95.22,0.0054,127
2026-01-05 17:30:00,Cell_010,n78,-94.53,15.79,11.3,75.26,58.66,35.31,0.0026,97.53,94.72,0.0076,139
2026-01-05 17:45:00,Cell_010,B20,-87.52,12.97,10.2,65.03,74.44,38.78,0.0076,98.7,98.34,0.0055,125
2026-01-05 18:00:00,Cell_010,B3,-96.89,14.47,9.4,74.2,34.29,37.72,0.0027,99.64,87.92,0.046,121
2026-01-05 18:15:00,Cell_010,n78,-95.96,10.87,12.6,72.39,39.19,33.59,0.0007,97.75,80.69,0.0525,122
2026-01-05 18:30:00,Cell_010,B7,-95.17,15.53,9.1,64.96,40.91,25.73,0.0054,99.93,89.31,0.0458,133
2026-01-05 18:45:00,Cell_010,B7,-93.69,13.47,11.1,60.73,37.95,25.57,0.0078,98.52,87.6,0.0421,116
2026-01-05 19:00:00,Cell_010,B20,-92.15,10.88,11.1,68.97,27.92,28.39,0.0053,98.82,81.15,0.0537,157
2026-01-05 19:15:00,Cell_010,n78,-88.73,17.12,10.3,56.26,32.49,29.54,0.0071,97.85,80.56,0.0433,127
2026-01-05 19:30:00,Cell_010,B3,-95.29,12.2,9.2,74.66,39.15,23.19,0.0048,99.05,85.51,0.0533,118
2026-01-05 19:45:00,Cell_010,B7,-98.87,12.17,12.6,59.56,32.57,30.28,0.0063,97.67,84.28,0.0482,133
2026-01-05 20:00:00,Cell_010,B20,-91.09,11.91,12.5,65.08,32.09,33.85,0.0058,97.51,78.96,0.0472,131
2026-01-05 20:15:00,Cell_010,B7,-96.37,11.57,12.4,50.28,29.83,32.48,0.0092,98.83,84.8,0.0484,111
2026-01-05 20:30:00,Cell_010,B20,-94.57,17.09,8.4,68.68,19.95,36.6,0.0059,99.25,86.38,0.0482,141
2026-01-05 20:45:00,Cell_010,B7,-96.91,19.15,9.2,73.06,34.3,29.1,0.002,98.16,81.01,0.0549,119
2026-01-05 21:00:00,Cell_010,B20,-84.93,16.74,9.7,56.21,71.58,32.07,0.0029,97.43,95.88,0.0035,101
2026-01-05 21:15:00,Cell_010,n78,-97.5,12.24,10.4,79.54,57.33,31.33,0.007,98.36,97.4,0.0066,132
2026-01-05 21:30:00,Cell_010,n78,-87.44,11.75,11.5,59.67,64.46,26.5,0.0038,98.71,98.0,0.007,142
2026-01-05 21:45:00,Cell_010,B20,-90.13,15.52,10.3,72.5,70.25,31.75,0.0058,99.45,96.98,0.0062,137
2026-01-05 22:00:00,Cell_010,B20,-96.1,16.13,10.9,62.74,79.88,21.62,0.0075,98.68,98.31,0.005,91
2026-01-05 22:15:00,Cell_010,B7,-92.5,15.18,9.8,52.61,76.18,29.14,0.006,98.25,97.79,0.0044,103
2026-01-05 22:30:00,Cell_010,B3,-85.71,16.13,10.3,48.87,75.8,21.76,0.0087,98.85,96.11,0.0098,89
2026-01-05 22:45:00,Cell_010,B3,-97.47,12.51,13.1,62.6,82.09,29.28,0.0084,98.83,97.33,0.0071,98
2026-01-05 23:00:00,Cell_010,B20,-88.34,19.38,10.7,45.49,76.77,21.4,0.0034,99.19,96.55,0.006,79
2026-01-05 23:15:00,Cell_010,B3,-85.62,17.56,10.7,38.56,68.53,26.28,0.0064,98.57,97.21,0.0075,87
2026-01-05 23:30:00,Cell_010,B7,-96.93,22.66,10.6,49.63,77.66,22.36,0.006,98.5,96.09,0.0069,65
2026-01-05 23:45:00,Cell_010,B7,-83.24,17.38,11.9,34.11,64.07,29.56,0.0143,99.22,98.04,0.007,76
2026-01-05 00:00:00,Cell_011,B20,-97.51,11.37,9.2,55.81,71.43,24.4,0.006,97.82,96.33,0.0048,68
2026-01-05 00:15:00,Cell_011,n78,-94.52,11.76,11.8,53.29,59.06,22.81,0.0097,97.91,97.43,0.0062,103
2026-01-05 00:30:00,Cell_011,n78,-94.16,15.2,11.1,47.27,58.81,28.97,0.0081,97.87,96.7,0.0055,72
2026-01-05 00:45:00,Cell_011,n78,-101.33,12.99,10.5,36.47,73.77,28.65,0.0077,98.42,95.16,0.0074,90
2026-01-05 01:00:00,Cell_011,B7,-82.32,12.53,7.0,39.57,76.86,24.11,0.0036,97.65,96.65,0.0035,95
2026-01-05 01:15:00,Cell_011,B7,-94.06,13.12,9.9,50.1,72.43,24.81,0.0064,98.46,95.97,0.0045,82
2026-01-05 01:30:00,Cell_011,B3,-98.74,13.74,11.1,45.57,82.74,22.77,0.0055,98.99,98.81,0.0088,86
2026-01-05 01:45:00,Cell_011,n78,-92.25,15.14,11.2,41.22,81.37,24.83,0.0059,97.74,97.06,0.0022,80
2026-01-05 02:00:00,Cell_011,B20,-90.57,20.64,11.8,59.59,78.45,28.5,0.0097,98.06,96.2,0.0073,88
2026-01-05 02:15:00,Cell_011,B3,-90.9,14.25,10.2,60.97,61.0,26.75,0.007,97.55,96.17,0.0047,96
2026-01-05 02:30:00,Cell_011,B20,-92.43,10.63,14.3,48.57,76.99,21.84,0.0047,99.65,95.08,0.0066,71
2026-01-05 02:45:00,Cell_011,B20,-94.03,13.09,9.6,48.28,46.32,22.74,0.0058,97.68,98.51,0.0048,85
2026-01-05 03:00:00,Cell_011,B7,-92.41,18.92,14.5,53.97,82.88,30.87,0.0065,99.44,97.79,0.0063,93
2026-01-05 03:15:00,Cell_011,n78,-101.11,15.88,8.8,35.0,73.93,19.54,0.006,98.58,97.18,0.0042,101
2026-01-05 03:30:00,Cell_011,B3,-89.79,11.41,10.8,56.78,81.7,20.81,0.0049,97.91,96.34,0.0032,86
2026-01-05 03:45:00,Cell_011,B7,-88.83,12.64,10.9,46.24,82.55,21.55,0.0048,97.99,95.86,0.0071,86
2026-01-05 04:00:00,Cell_011,B3,-85.63,19.0,8.7,53.18,74.26,22.15,0.0067,97.46,98.46,0.007,76
2026-01-05 04:15:00,Cell_011,B7,-94.93,9.89,10.6,44.14,58.75,27.11,0.0086,98.48,96.69,0.0069,88
2026-01-05 04:30:00,Cell_011,n78,-95.26,14.11,11.3,48.07,74.1,17.9,0.0073,98.5,99.55,0.0052,93
2026-01-05 04:45:00,Cell_011,B3,-77.85,15.58,10.9,40.1,87.28,19.36,0.0069,98.22,96.81,0.0032,107
2026-01-05 05:00:00,Cell_011,B20,-98.08,18.76,10.3,50.68,80.41,25.9,0.0016,98.92,96.9,0.0053,86
2026-01-05 05:15:00,Cell_011,B7,-100.05,15.58,9.1,45.71,73.56,28.3,0.0044,99.37,97.95,0.0051,72
2026-01-05 05:30:00,Cell_011,B7,-90.64,12.79,12.7,42.56,62.99,24.93,0.0046,98.51,97.99,0.0062,90
2026-01-05 05:45:00,Cell_011,B20,-90.97,9.92,11.5,49.28,80.93,26.42,0.0056,99.12,96.71,0.0065,84
2026-01-05 06:00:00,Cell_011,n78,-93.88,19.94,13.8,54.99,87.41,17.84,0.0032,98.31,97.04,0.0056,65
2026-01-05 06:15:00,Cell_011,B20,-86.24,21.46,12.8,56.68,74.26,20.63,0.0061,99.76,96.65,0.0051,104
2026-01-05 06:30:00,Cell_011,B20,-96.24,14.22,10.3,48.56,83.04,20.78,0.0082,98.56,99.33,0.0066,87
2026-01-05 06:45:00,Cell_011,B3,-89.13,13.99,8.5,46.08,69.44,17.63,0.0059,97.26,96.65,0.0065,89
2026-01-05 07:00:00,Cell_011,B7,-92.43,12.65,11.0,48.46,63.0,25.07,0.0065,98.4,99.42,0.0057,84
2026-01-05 07:15:00,Cell_011,B7,-94.11,12.09,12.0,42.51,66.32,21.85,0.004,97.45,96.54,0.0077,91
2026-01-05 07:30:00,Cell_011,n78,-88.25,16.57,13.6,47.22,72.63,23.95,0.0091,98.5,96.35,0.0072,77
2026-01-05 07:45:00,Cell_011,B7,-89.33,16.24,10.7,52.53,57.12,24.65,0.0051,100.0,97.16,0.0048,69
2026-01-05 08:00:00,Cell_011,B3,-93.75,12.63,11.5,53.2,78.34,24.08,0.0063,98.64,97.34,0.0068,103
2026-01-05 08:15:00,Cell_011,B7,-91.72,12.55,10.8,54.03,54.13,16.88,0.0078,99.41,95.73,0.0062,82
2026-01-05 08:30:00,Cell_011,B3,-90.47,11.12,9.4,45.59,70.55,19.5,0.0076,98.25,96.58,0.0066,86
2026-01-05 08:45:00,Cell_011,n78,-87.81,12.2,9.0,45.52,72.6,19.04,0.0032,98.61,96.24,0.0031,102
2026-01-05 09:00:00,Cell_011,n78,-86.25,15.09,11.4,46.31,45.45,19.45,0.0057,98.72,95.21,0.0059,72
2026-01-05 09:15:00,Cell_011,B7,-90.83,14.94,12.0,56.53,76.59,27.44,0.0053,100.0,95.78,0.0049,101
2026-01-05 09:30:00,Cell_011,n78,-89.56,17.03,8.1,60.71,69.96,28.98,0.0019,98.65,96.44,0.0071,92
2026-01-05 09:45:00,Cell_011,B20,-90.17,11.82,10.9,46.56,76.95,27.96,0.0063,97.73,97.11,0.0112,111
2026-01-05 10:00:00,Cell_011,B20,-90.62,6.08,11.1,55.46,70.18,22.16,0.0055,98.83,95.85,0.0084,87
2026-01-05 10:15:00,Cell_011,B3,-96.68,18.37,8.8,43.56,66.28,32.58,0.0046,97.21,96.42,0.0069,99
2026-01-05 10:30:00,Cell_011,B20,-84.97,15.56,9.8,60.99,68.31,21.37,0.0052,97.75,96.53,0.0055,98
2026-01-05 10:45:00,Cell_011,B7,-93.94,11.2,8.8,49.68,72.73,21.78,0.0051,98.73,98.39,0.0044,89
2026-01-05 11:00:00,Cell_011,B3,-95.88,14.95,10.9,37.51,73.68,24.13,0.0071,97.79,97.01,0.0088,117
2026-01-05 11:15:00,Cell_011,n78,-85.6,11.47,11.6,44.13,74.84,20.91,0.0026,98.29,97.72,0.0066,94
2026-01-05 11:30:00,Cell_011,B20,-89.98,16.59,10.6,48.66,89.43,24.57,0.0061,98.56,96.78,0.0051,91
2026-01-05 11:45:00,Cell_011,B7,-94.53,14.56,9.9,48.86,77.84,23.15,0.002,98.85,97.12,0.004,99
2026-01-05 12:00:00,Cell_011,n78,-86.77,14.83,7.8,49.43,67.94,21.77,0.0045,98.42,96.51,0.0023,106
2026-01-05 12:15:00,Cell_011,B20,-93.22,12.8,9.4,54.17,59.02,24.54,0.0048,98.18,95.9,0.0048,88
2026-01-05 12:30:00,Cell_011,n78,-89.34,12.64,10.9,55.11,55.37,23.97,0.0041,97.87,97.26,0.0049,71
2026-01-05 12:45:00,Cell_011,n78,-85.38,17.76,8.3,36.2,77.93,22.86,0.009,98.87,97.3,0.004,95
2026-01-05 13:00:00,Cell_011,B3,-85.47,16.27,9.8,54.44,94.42,23.13,0.0071,98.24,97.09,0.003,88
2026-01-05 13:15:00,Cell_011,B3,-91.78,20.4,8.5,45.75,84.88,23.03,0.0057,98.0,96.07,0.0023,79
2026-01-05 13:30:00,Cell_011,n78,-91.41,12.64,10.3,44.38,71.52,21.89,0.0039,98.55,98.07,0.0063,79
2026-01-05 13:45:00,Cell_011,n78,-92.62,8.85,10.8,44.8,62.67,20.99,0.0052,99.1,98.09,0.0041,81
2026-01-05 14:00:00,Cell_011,n78,-87.95,15.44,11.1,52.29,66.04,29.46,0.006,97.99,96.77,0.0085,82
2026-01-05 14:15:00,Cell_011,n78,-87.25,13.12,9.9,53.28,63.26,27.29,0.0067,97.98,96.93,0.0049,93
2026-01-05 14:30:00,Cell_011,B3,-93.85,16.6,11.0,48.19,70.35,20.57,0.0067,98.33,96.1,0.008,89
2026-01-05 14:45:00,Cell_011,n78,-93.14,19.02,8.4,58.18,63.2,24.85,0.0048,97.95,98.31,0.0097,85
2026-01-05 15:00:00,Cell_011,B7,-91.72,20.19,8.0,51.02,64.73,14.58,0.0053,99.61,96.34,0.0076,105
2026-01-05 15:15:00,Cell_011,B20,-92.06,15.36,8.6,42.27,81.07,24.24,0.0067,98.58,99.19,0.0051,110
2026-01-05 15:30:00,Cell_011,B20,-83.53,11.33,11.3,44.85,73.39,28.89,0.0068,99.23,96.33,0.0044,88
2026-01-05 15:45:00,Cell_011,B7,-92.19,14.44,9.7,57.59,68.37,29.7,0.006,98.89,97.56,0.0044,93
2026-01-05 16:00:00,Cell_011,B20,-90.74,17.7,12.0,50.46,73.86,26.19,0.0075,97.69,97.25,0.0056,83
2026-01-05 16:15:00,Cell_011,B3,-85.52,12.8,9.0,54.37,57.8,16.29,0.0078,98.6,97.47,0.0051,69
2026-01-05 16:30:00,Cell_011,B7,-93.36,11.18,11.4,44.3,73.85,24.62,0.0068,98.8,96.66,0.0064,91
2026-01-05 16:45:00,Cell_011,B7,-104.14,16.94,11.2,52.51,59.13,22.74,0.0038,98.95,95.59,0.0041,95
2026-01-05 17:00:00,Cell_011,n78,-96.64,17.72,12.3,71.78,68.49,31.07,0.0056,98.11,97.17,0.0049,124
2026-01-05 17:15:00,Cell_011,B7,-89.0,18.55,11.6,80.35,52.94,24.65,0.0074,98.04,96.73,0.0025,117
2026-01-05 17:30:00,Cell_011,B7,-94.17,13.82,11.1,75.92,66.77,25.51,0.0072,98.57,96.9,0.006,133
2026-01-05 17:45:00,Cell_011,B7,-95.46,14.45,12.7,60.37,49.7,31.75,0.0037,97.47,96.66,0.0089,129
2026-01-05 18:00:00,Cell_011,n78,-102.65,16.31,11.1,60.68,61.8,32.68,0.0039,98.7,98.2,0.0055,118
2026-01-05 18:15:00,Cell_011,B7,-92.89,17.56,9.3,70.63,53.22,32.97,0.0049,98.16,98.52,0.0032,137
2026-01-05 18:30:00,Cell_011,B20,-88.57,11.01,9.2,59.99,61.58,32.9,0.0035,97.98,96.19,0.0056,158
2026-01-05 18:45:00,Cell_011,B20,-96.67,12.07,9.4,71.08,59.59,28.42,0.0053,98.03,97.3,0.0114,138
2026-01-05 19:00:00,Cell_011,B7,-95.32,10.97,12.0,71.43,55.34,36.85,0.006,98.96,97.3,0.0056,117
2026-01-05 19:15:00,Cell_011,B3,-92.73,17.53,10.3,69.52,49.17,35.12,0.0066,97.78,96.78,0.0079,112
